Temporada,Jornada,Equipo_Nombre,Jugador_stats,Jugador_SofaScore,Stats_Reales,Puntos_Teoricos,Discrepancia
T23-24,J26,Osasuna,Alejandro Catena,Alejandro Catena,2,6,-4
T23-24,J26,Osasuna,Johan Mojica,Johan Mojica,5,9,-4
T23-24,J26,Las Palmas,Alex Suárez,Alex Suárez,0,4,-4
T23-24,J15,Osasuna,Sergio Herrera,Sergio Herrera,5,9,-4
T25-26,J4,Elche,Alvaro Núñez,Alvaro Núñez,4,8,-4
T25-26,J4,Elche,David Affengruber,David Affengruber,3,7,-4
T25-26,J4,Elche,Víctor Chust,Víctor Chust,1,5,-4
T25-26,J4,Elche,Pedro Bigas,Pedro Bigas,-1,3,-4
T25-26,J4,Sevilla,Lucien Agoumé,Lucien Agoumé,1,5,-4
T25-26,J4,Sevilla,Tanguy Nianzou,Tanguy Nianzou,3,7,-4
T24-25,J23,Real Betis,Natan,Natan,2,6,-4
T24-25,J23,Celta Vigo,Hugo Sotelo,Hugo Sotelo,2,6,-4
T24-25,J23,Celta Vigo,Iker Losada,Iker Losada,1,5,-4
T24-25,J23,Celta Vigo,Óscar Mingueza,Óscar Mingueza,-1,3,-4
T24-25,J23,Celta Vigo,Marcos Alonso,Marcos Alonso,0,4,-4
T24-25,J23,Real Valladolid,Antonio Candela,Antonio Candela,3,7,-4
T24-25,J23,Real Valladolid,Karl Hein,Karl Hein,4,8,-4
T24-25,J22,Las Palmas,Alberto Moleiro,Alberto Moleiro,1,5,-4
T24-25,J22,Las Palmas,Javier Muñoz,Javier Muñoz,1,5,-4
T23-24,J15,Villarreal,Filip Jørgensen,Filip Jørgensen,5,9,-4
T23-24,J15,Sevilla,Ivan Rakitić,Ivan Rakitić,4,8,-4
T23-24,J15,Sevilla,Marko Dmitrović,Marko Dmitrović,4,8,-4
T23-24,J15,Real Betis,Héctor Bellerín,Héctor Bellerín,-2,2,-4
T23-24,J15,Deportivo Alavés,Samu Aghehowa,Samu Aghehowa,0,4,-4
T24-25,J23,Girona FC,Alejandro Francés,Alejandro Francés,-1,3,-4
T23-24,J26,Athletic Club,Iñaki Williams,Iñaki Williams,-2,2,-4
T23-24,J26,Athletic Club,Álex Berenguer,Álex Berenguer,3,7,-4
T23-24,J26,Real Betis,Nabil Fekir,Nabil Fekir,6,10,-4
T24-25,J23,Athletic Club,Iñaki Williams,Iñaki Williams,6,10,-4
T24-25,J23,Real Betis,Vitor Roque,Vitor Roque,-1,3,-4
T24-25,J23,Real Betis,Jesús Rodriguez,Jesús Rodriguez,0,4,-4
T25-26,J3,Barcelona,Andreas Christensen,Andreas Christensen,2,6,-4
T25-26,J3,Barcelona,Joan García,Joan García,8,12,-4
T25-26,J3,Osasuna,Juan Cruz,Juan Cruz,2,6,-4
T25-26,J3,Osasuna,Sergio Herrera,Sergio Herrera,4,8,-4
T25-26,J3,Athletic Club,Mikel Jauregizar,Mikel Jauregizar,3,7,-4
T25-26,J3,Athletic Club,Álex Berenguer,Álex Berenguer,3,7,-4
T25-26,J3,Athletic Club,Daniel Vivian,Daniel Vivian,3,7,-4
T25-26,J3,Athletic Club,Unai Simón,Unai Simón,1,5,-4
T25-26,J3,Real Betis,Pablo Fornals,Pablo Fornals,1,5,-4
T25-26,J3,Real Betis,Angel Ortiz,Angel Ortiz,2,6,-4
T25-26,J3,Real Betis,Junior Firpo,Junior Firpo,4,8,-4
T25-26,J3,Villarreal,Rafa Marín,Rafa Marín,4,8,-4
T25-26,J3,Villarreal,Luiz Júnior,Luiz Júnior,2,6,-4
T25-26,J3,Celta Vigo,Miguel Román,Miguel Román,1,5,-4
T25-26,J3,Celta Vigo,Manu Fernández,Manu Fernández,2,6,-4
T24-25,J23,Real Madrid,Thibaut Courtois,Thibaut Courtois,3,7,-4
T24-25,J23,Villarreal,Alejandro Baena,Alejandro Baena,11,15,-4
T24-25,J23,Villarreal,Sergi Cardona,Sergi Cardona,7,11,-4
T24-25,J23,Villarreal,Diego Conde,Diego Conde,4,8,-4
T24-25,J23,Las Palmas,Alberto Moleiro,Alberto Moleiro,1,5,-4
T24-25,J23,Girona FC,Yangel Herrera,Yangel Herrera,1,5,-4
T25-26,J3,Celta Vigo,Ionuț Radu,Ionuț Radu,5,9,-4
T25-26,J3,Mallorca,Mateu Morey,Mateu Morey,0,4,-4
T25-26,J3,Real Madrid,Vinicius Júnior,Vinicius Júnior,7,11,-4
T25-26,J3,Real Madrid,Éder Militão,Éder Militão,4,8,-4
T25-26,J3,Real Madrid,Thibaut Courtois,Thibaut Courtois,5,9,-4
T25-26,J3,Girona FC,Iván Martín,Iván Martín,1,5,-4
T23-24,J15,Celta Vigo,Vicente Guaita,Vicente Guaita,3,7,-4
T23-24,J15,Atlético Madrid,Marcos Llorente,Marcos Llorente,3,7,-4
T23-24,J26,Real Betis,Rui Silva,Rui Silva,3,7,-4
T23-24,J26,Celta Vigo,Iago Aspas,Iago Aspas,5,9,-4
T23-24,J26,Celta Vigo,Luca De La Torre,Luca De La Torre,3,7,-4
T23-24,J26,Celta Vigo,Fran Beltrán,Fran Beltrán,2,6,-4
T23-24,J26,Celta Vigo,Javier Manquillo,Javier Manquillo,0,4,-4
T23-24,J26,Cádiz,Maximiliano Gómez,Maximiliano Gómez,1,5,-4
T23-24,J26,Cádiz,Rubén Alcaraz,Rubén Alcaraz,1,5,-4
T24-25,J23,Atlético Madrid,Javi Galán,Javi Galán,1,5,-4
T24-25,J23,Atlético Madrid,Clément Lenglet,Clément Lenglet,2,6,-4
T24-25,J23,Atlético Madrid,Jan Oblak,Jan Oblak,8,12,-4
T24-25,J23,Real Madrid,Rodrygo,Rodrygo,4,8,-4
T23-24,J15,Atlético Madrid,Mario Hermoso,Mario Hermoso,2,6,-4
T23-24,J15,Atlético Madrid,Axel Witsel,Axel Witsel,1,5,-4
T23-24,J15,Atlético Madrid,Jan Oblak,Jan Oblak,4,8,-4
T23-24,J15,Villarreal,Alfonso Pedraza,Alfonso Pedraza,2,6,-4
T25-26,J3,Real Sociedad,Duje Ćaleta-Car,Duje Ćaleta-Car,3,7,-4
T25-26,J3,Real Sociedad,Álex Remiro,Álex Remiro,2,6,-4
T23-24,J26,Atlético Madrid,Memphis Depay,Memphis Depay,1,5,-4
T23-24,J26,Atlético Madrid,Gabriel Paulista,Gabriel Paulista,2,6,-4
T24-25,J23,Leganés,Jorge Sáenz,Jorge Sáenz,4,8,-4
T24-25,J23,Deportivo Alavés,Carlos Vicente,Carlos Vicente,5,9,-4
T24-25,J23,Deportivo Alavés,Antonio Blanco,Antonio Blanco,3,7,-4
T24-25,J23,Deportivo Alavés,Nahuel Tenaglia,Nahuel Tenaglia,2,6,-4
T24-25,J23,Deportivo Alavés,Antonio Sivera,Antonio Sivera,3,7,-4
T24-25,J23,Atlético Madrid,Marcos Llorente,Marcos Llorente,3,7,-4
T25-26,J3,Atlético Madrid,Johnny Cardoso,Johnny Cardoso,1,5,-4
T25-26,J3,Atlético Madrid,Jan Oblak,Jan Oblak,4,8,-4
T25-26,J3,Deportivo Alavés,Jonny Otto,Jonny Otto,3,7,-4
T25-26,J3,Deportivo Alavés,Antonio Sivera,Antonio Sivera,4,8,-4
T24-25,J23,Sevilla,Saúl Ñíguez,Saúl Ñíguez,5,9,-4
T24-25,J23,Espanyol,Omar El Hilali,Omar El Hilali,2,6,-4
T24-25,J23,Espanyol,Marash Kumbulla,Marash Kumbulla,2,6,-4
T24-25,J23,Real Sociedad,Nayef Aguerd,Nayef Aguerd,1,5,-4
T24-25,J23,Real Sociedad,Álex Remiro,Álex Remiro,3,7,-4
T24-25,J23,Leganés,Miguel de la Fuente,Miguel de la Fuente,1,5,-4
T24-25,J23,Leganés,Dani Raba,Dani Raba,4,8,-4
T25-26,J3,Levante UD,Pablo Martínez,Pablo Martínez,1,5,-4
T23-24,J16,Deportivo Alavés,Antonio Sivera,Antonio Sivera,2,6,-4
T23-24,J16,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,3,7,-4
T23-24,J16,Getafe,Jordi Martín,Jordi Martín,0,4,-4
T23-24,J16,Getafe,Domingos Duarte,Domingos Duarte,1,5,-4
T23-24,J15,Cádiz,Iza Carcelén,Iza Carcelén,1,5,-4
T23-24,J15,Celta Vigo,Iago Aspas,Iago Aspas,2,6,-4
T25-26,J3,Elche,Germán Valera,Germán Valera,5,9,-4
T24-25,J23,Osasuna,Alejandro Catena,Alejandro Catena,3,7,-4
T24-25,J23,Osasuna,Sergio Herrera,Sergio Herrera,3,7,-4
T24-25,J23,Mallorca,Pablo Maffeo,Pablo Maffeo,4,8,-4
T24-25,J23,Mallorca,Dominik Greif,Dominik Greif,3,7,-4
T24-25,J23,Barcelona,Wojciech Szczęsny,Wojciech Szczęsny,4,8,-4
T24-25,J23,Sevilla,Isaac Romero,Isaac Romero,0,4,-4
T25-26,J2,Getafe,Mario Martín,Mario Martín,0,4,-4
T25-26,J2,Getafe,Luis Milla,Luis Milla,11,15,-4
T25-26,J2,Getafe,David Soria,David Soria,1,5,-4
T25-26,J2,Real Oviedo,Abdel Rahim,Abdel Rahim,0,4,-4
T25-26,J2,Real Oviedo,Nacho Vidal,Nacho Vidal,1,5,-4
T25-26,J2,Girona FC,Jhon Solís,Jhon Solís,1,5,-4
T23-24,J16,Real Madrid,Andriy Lunin,Andriy Lunin,5,9,-4
T23-24,J16,Real Betis,Ayoze Pérez,Ayoze Pérez,4,8,-4
T23-24,J16,Real Betis,Germán Pezzella,Germán Pezzella,3,7,-4
T23-24,J16,Real Betis,Rui Silva,Rui Silva,3,7,-4
T23-24,J16,Deportivo Alavés,Luis Rioja,Luis Rioja,4,8,-4
T23-24,J16,Deportivo Alavés,Rafa Marín,Rafa Marín,3,7,-4
T23-24,J16,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,0,4,-4
T25-26,J2,Girona FC,Viktor Tsygankov,Viktor Tsygankov,-1,3,-4
T25-26,J2,Espanyol,Pol Lozano,Pol Lozano,0,4,-4
T25-26,J2,Espanyol,Pere Milla,Pere Milla,6,10,-4
T25-26,J2,Espanyol,Carlos Romero,Carlos Romero,0,4,-4
T25-26,J2,Espanyol,Omar El Hilali,Omar El Hilali,0,4,-4
T23-24,J26,Mallorca,Vedat Muriqi,Vedat Muriqi,1,5,-4
T23-24,J26,Mallorca,Martin Valjent,Martin Valjent,3,7,-4
T23-24,J26,Mallorca,Matija Nastasić,Matija Nastasić,9,13,-4
T23-24,J26,Mallorca,Predrag Rajković,Predrag Rajković,3,7,-4
T24-25,J23,Osasuna,Aimar Oroz,Aimar Oroz,0,4,-4
T24-25,J23,Osasuna,Rubén García,Rubén García,2,6,-4
T24-25,J23,Osasuna,Flavien Boyomo,Flavien Boyomo,8,12,-4
T23-24,J16,Villarreal,Gerard Moreno,Gerard Moreno,0,4,-4
T23-24,J16,Villarreal,Étienne Capoue,Étienne Capoue,0,4,-4
T25-26,J2,Valencia,César Tárrega,César Tárrega,2,6,-4
T23-24,J26,Villarreal,Raúl Albiol,Raúl Albiol,7,11,-4
T24-25,J24,Getafe,Juan Iglesias,Juan Iglesias,4,8,-4
T24-25,J24,Getafe,Djené,Djené,1,5,-4
T24-25,J24,Getafe,Diego Rico,Diego Rico,3,7,-4
T24-25,J24,Getafe,David Soria,David Soria,2,6,-4
T24-25,J24,Girona FC,Viktor Tsygankov,Viktor Tsygankov,5,9,-4
T24-25,J24,Girona FC,Arnau Martínez,Arnau Martínez,2,6,-4
T23-24,J26,Almería,Marc Pubill,Marc Pubill,3,7,-4
T23-24,J26,Almería,Edgar González,Edgar González,2,6,-4
T25-26,J2,Valencia,José Luis Gayà,José Luis Gayà,-2,2,-4
T23-24,J16,Atlético Madrid,Koke,Koke,2,6,-4
T23-24,J16,Atlético Madrid,Stefan Savić,Stefan Savić,3,7,-4
T23-24,J16,Atlético Madrid,Jan Oblak,Jan Oblak,3,7,-4
T23-24,J16,Sevilla,Nemanja Gudelj,Nemanja Gudelj,2,6,-4
T23-24,J16,Sevilla,Marko Dmitrović,Marko Dmitrović,4,8,-4
T25-26,J2,Barcelona,Pedri,Pedri,9,13,-4
T24-25,J24,Osasuna,Sergio Herrera,Sergio Herrera,6,10,-4
T24-25,J24,Deportivo Alavés,Manuel Sánchez,Manuel Sánchez,-2,2,-4
T24-25,J24,Leganés,Juan Cruz,Juan Cruz,0,4,-4
T24-25,J24,Leganés,Darko Brašanac,Darko Brašanac,-1,3,-4
T24-25,J24,Leganés,Javier Hernández,Javier Hernández,2,6,-4
T23-24,J26,Deportivo Alavés,Antonio Sivera,Antonio Sivera,5,9,-4
T23-24,J26,Getafe,Mason Greenwood,Mason Greenwood,2,6,-4
T25-26,J2,Levante UD,Roger Brugué,Roger Brugué,2,6,-4
T25-26,J2,Elche,Germán Valera,Germán Valera,3,7,-4
T25-26,J2,Elche,Pedro Bigas,Pedro Bigas,3,7,-4
T25-26,J2,Atlético Madrid,Thiago Almada,Thiago Almada,3,7,-4
T25-26,J2,Atlético Madrid,Jan Oblak,Jan Oblak,2,6,-4
T25-26,J2,Celta Vigo,Carlos Domínguez,Carlos Domínguez,3,7,-4
T25-26,J2,Celta Vigo,Ionuț Radu,Ionuț Radu,3,7,-4
T25-26,J2,Mallorca,Mateu Morey,Mateu Morey,7,11,-4
T25-26,J2,Mallorca,Leo Román,Leo Román,2,6,-4
T25-26,J2,Deportivo Alavés,Carlos Vicente,Carlos Vicente,2,6,-4
T25-26,J2,Deportivo Alavés,Antonio Blanco,Antonio Blanco,2,6,-4
T25-26,J2,Deportivo Alavés,Carles Aleñá,Carles Aleñá,3,7,-4
T25-26,J2,Deportivo Alavés,Facundo Garcés,Facundo Garcés,5,9,-4
T25-26,J2,Deportivo Alavés,Victor Parada,Victor Parada,2,6,-4
T25-26,J2,Deportivo Alavés,Jonny Otto,Jonny Otto,2,6,-4
T24-25,J24,Celta Vigo,Vicente Guaita,Vicente Guaita,5,9,-4
T24-25,J24,Atlético Madrid,Marcos Llorente,Marcos Llorente,2,6,-4
T24-25,J24,Atlético Madrid,Robin Le Normand,Robin Le Normand,0,4,-4
T24-25,J24,Atlético Madrid,José María Giménez,José María Giménez,8,12,-4
T24-25,J24,Atlético Madrid,Jan Oblak,Jan Oblak,4,8,-4
T24-25,J24,Real Madrid,Eduardo Camavinga,Eduardo Camavinga,0,4,-4
T24-25,J24,Real Madrid,Luka Modrić,Luka Modrić,5,9,-4
T24-25,J24,Real Madrid,Fran García,Fran García,3,7,-4
T24-25,J24,Real Madrid,Thibaut Courtois,Thibaut Courtois,3,7,-4
T24-25,J24,Espanyol,Javi Puado,Javi Puado,1,5,-4
T24-25,J24,Valencia,Diego López,Diego López,1,5,-4
T24-25,J24,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,4,8,-4
T24-25,J24,Villarreal,Alejandro Baena,Alejandro Baena,4,8,-4
T24-25,J24,Villarreal,Diego Conde,Diego Conde,5,9,-4
T25-26,J2,Deportivo Alavés,Antonio Sivera,Antonio Sivera,4,8,-4
T25-26,J2,Real Betis,Giovani Lo Celso,Giovani Lo Celso,9,13,-4
T23-24,J16,Athletic Club,Unai Simón,Unai Simón,4,8,-4
T23-24,J16,Granada,André Ferreira,André Ferreira,4,8,-4
T25-26,J1,Osasuna,Abel Bretones,Abel Bretones,-1,3,-4
T25-26,J1,Osasuna,Sergio Herrera,Sergio Herrera,3,7,-4
T25-26,J1,Real Betis,Sergi Altimira,Sergi Altimira,2,6,-4
T25-26,J1,Real Betis,Giovani Lo Celso,Giovani Lo Celso,3,7,-4
T25-26,J1,Real Betis,Héctor Bellerín,Héctor Bellerín,3,7,-4
T25-26,J1,Real Betis,Pau López,Pau López,2,6,-4
T25-26,J1,Elche,Matías Dituro,Matías Dituro,4,8,-4
T23-24,J26,Real Sociedad,Jon Ander Olasagasti,Jon Ander Olasagasti,2,6,-4
T23-24,J26,Real Sociedad,André Silva,André Silva,0,4,-4
T23-24,J26,Real Sociedad,Arsen Zakharyan,Arsen Zakharyan,-1,3,-4
T23-24,J26,Real Sociedad,Javi Galán,Javi Galán,0,4,-4
T23-24,J25,Girona FC,Artem Dovbyk,Artem Dovbyk,1,5,-4
T23-24,J25,Girona FC,Iván Martín,Iván Martín,4,8,-4
T23-24,J25,Girona FC,Viktor Tsygankov,Viktor Tsygankov,6,10,-4
T24-25,J24,Athletic Club,Yeray Álvarez,Yeray Álvarez,2,6,-4
T24-25,J24,Athletic Club,Unai Simón,Unai Simón,4,8,-4
T25-26,J1,Espanyol,Fernando Calero,Fernando Calero,2,6,-4
T25-26,J1,Espanyol,Marko Dmitrović,Marko Dmitrović,3,7,-4
T25-26,J1,Sevilla,Juanlu Sánchez,Juanlu Sánchez,5,9,-4
T23-24,J16,Osasuna,Sergio Herrera,Sergio Herrera,5,9,-4
T23-24,J16,Cádiz,Javier Hernández,Javier Hernández,1,5,-4
T23-24,J16,Cádiz,Iza Carcelén,Iza Carcelén,2,6,-4
T23-24,J16,Cádiz,Jeremías Ledesma,Jeremías Ledesma,4,8,-4
T25-26,J1,Real Sociedad,Ander Barrenetxea,Ander Barrenetxea,2,6,-4
T25-26,J1,Real Sociedad,Jon Aramburu,Jon Aramburu,1,5,-4
T25-26,J1,Real Sociedad,Aihen Muñoz,Aihen Muñoz,1,5,-4
T25-26,J1,Real Sociedad,Duje Ćaleta-Car,Duje Ćaleta-Car,3,7,-4
T24-25,J24,Las Palmas,Manuel Fuster,Manuel Fuster,1,5,-4
T23-24,J25,Athletic Club,Óscar de Marcos,Óscar de Marcos,0,4,-4
T23-24,J25,Athletic Club,Iñaki Williams,Iñaki Williams,6,10,-4
T23-24,J25,Athletic Club,Beñat Prados,Beñat Prados,2,6,-4
T24-25,J24,Mallorca,Dominik Greif,Dominik Greif,3,7,-4
T24-25,J24,Real Valladolid,Mario Martín,Mario Martín,3,7,-4
T24-25,J24,Athletic Club,Nico Williams,Nico Williams,3,7,-4
T23-24,J16,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,7,11,-4
T23-24,J16,Girona FC,David López,David López,1,5,-4
T25-26,J1,Valencia,Pepelu,Pepelu,3,7,-4
T25-26,J1,Valencia,Julen Agirrezabala,Julen Agirrezabala,4,8,-4
T25-26,J1,Levante UD,Oriol Rey,Oriol Rey,1,5,-4
T23-24,J17,Athletic Club,Oihan Sancet,Oihan Sancet,3,7,-4
T23-24,J25,Real Sociedad,Hamari Traoré,Hamari Traoré,1,5,-4
T23-24,J25,Real Sociedad,Robin Le Normand,Robin Le Normand,1,5,-4
T23-24,J25,Real Sociedad,Álex Remiro,Álex Remiro,2,6,-4
T23-24,J25,Mallorca,Jaume Costa,Jaume Costa,2,6,-4
T24-25,J24,Real Betis,Angel Ortiz,Angel Ortiz,0,4,-4
T23-24,J17,Granada,André Ferreira,André Ferreira,4,8,-4
T23-24,J17,Celta Vigo,Iago Aspas,Iago Aspas,2,6,-4
T23-24,J17,Rayo Vallecano,Alfonso Espino,Alfonso Espino,1,5,-4
T23-24,J17,Rayo Vallecano,Stole Dimitrievski,Stole Dimitrievski,3,7,-4
T25-26,J1,Deportivo Alavés,Antonio Sivera,Antonio Sivera,4,8,-4
T25-26,J1,Barcelona,Raphinha,Raphinha,6,10,-4
T25-26,J1,Barcelona,Pedri,Pedri,5,9,-4
T25-26,J1,Mallorca,Vedat Muriqi,Vedat Muriqi,-3,1,-4
T25-26,J1,Mallorca,Johan Mojica,Johan Mojica,0,4,-4
T25-26,J1,Mallorca,Leo Román,Leo Román,3,7,-4
T25-26,J1,Real Oviedo,Kwasi Sibo,Kwasi Sibo,1,5,-4
T24-25,J25,Las Palmas,Javier Muñoz,Javier Muñoz,0,4,-4
T24-25,J25,Las Palmas,Viti Rozada,Viti Rozada,2,6,-4
T24-25,J25,Las Palmas,Álex Muñoz,Álex Muñoz,2,6,-4
T24-25,J25,Atlético Madrid,Conor Gallagher,Conor Gallagher,4,8,-4
T24-25,J25,Deportivo Alavés,Carles Aleñá,Carles Aleñá,1,5,-4
T24-25,J25,Deportivo Alavés,Antonio Sivera,Antonio Sivera,3,7,-4
T24-25,J25,Osasuna,Abel Bretones,Abel Bretones,3,7,-4
T24-25,J25,Osasuna,Flavien Boyomo,Flavien Boyomo,1,5,-4
T25-26,J1,Girona FC,Viktor Tsygankov,Viktor Tsygankov,6,10,-4
T23-24,J17,Sevilla,Djibril Sow,Djibril Sow,1,5,-4
T23-24,J17,Sevilla,Juanlu Sánchez,Juanlu Sánchez,-3,1,-4
T24-25,J38,Athletic Club,Iñigo Ruiz de Galarreta,Iñigo Ruiz de Galarreta,1,5,-4
T24-25,J38,Sevilla,Juanlu Sánchez,Juanlu Sánchez,0,4,-4
T24-25,J38,Sevilla,Nemanja Gudelj,Nemanja Gudelj,0,4,-4
T23-24,J25,Almería,Bruno Langa,Bruno Langa,2,6,-4
T23-24,J25,Almería,Aleksandar Radovanović,Aleksandar Radovanović,4,8,-4
T23-24,J25,Almería,Marc Pubill,Marc Pubill,8,12,-4
T23-24,J25,Almería,Luís Maximiano,Luís Maximiano,5,9,-4
T23-24,J25,Granada,Carlos Neva,Carlos Neva,1,5,-4
T23-24,J25,Granada,Ricard Sánchez,Ricard Sánchez,1,5,-4
T23-24,J25,Granada,Augusto Batalla,Augusto Batalla,3,7,-4
T23-24,J25,Real Madrid,Eduardo Camavinga,Eduardo Camavinga,0,4,-4
T23-24,J25,Real Madrid,Luka Modrić,Luka Modrić,3,7,-4
T24-25,J25,Athletic Club,Unai Simón,Unai Simón,4,8,-4
T23-24,J17,Barcelona,Frenkie de Jong,Frenkie de Jong,2,6,-4
T23-24,J17,Barcelona,Alejandro Balde,Alejandro Balde,2,6,-4
T23-24,J17,Barcelona,Ronald Araújo,Ronald Araújo,4,8,-4
T23-24,J17,Barcelona,Jules Koundé,Jules Koundé,2,6,-4
T23-24,J17,Barcelona,Iñaki Peña,Iñaki Peña,5,9,-4
T23-24,J17,Valencia,Pepelu,Pepelu,6,10,-4
T23-24,J17,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,4,8,-4
T24-25,J38,Villarreal,Tajon Buchanan,Tajon Buchanan,6,10,-4
T24-25,J38,Girona FC,Juanpe,Juanpe,-3,1,-4
T24-25,J25,Getafe,Diego Rico,Diego Rico,0,4,-4
T24-25,J25,Real Madrid,Luka Modrić,Luka Modrić,11,15,-4
T24-25,J25,Real Valladolid,Marcos André,Marcos André,1,5,-4
T24-25,J25,Real Valladolid,Stanko Jurić,Stanko Jurić,-3,1,-4
T24-25,J25,Real Valladolid,Mario Martín,Mario Martín,0,4,-4
T24-25,J25,Athletic Club,Yuri Berchiche,Yuri Berchiche,11,15,-4
T23-24,J25,Almería,Lucas Robertone,Lucas Robertone,6,10,-4
T23-24,J17,Cádiz,Víctor Chust,Víctor Chust,3,7,-4
T23-24,J17,Cádiz,Iza Carcelén,Iza Carcelén,3,7,-4
T23-24,J17,Cádiz,Fali,Fali,3,7,-4
T23-24,J17,Cádiz,Jeremías Ledesma,Jeremías Ledesma,1,5,-4
T23-24,J17,Las Palmas,Kirian Rodríguez,Kirian Rodríguez,1,5,-4
T23-24,J17,Las Palmas,Álvaro Valles,Álvaro Valles,6,10,-4
T24-25,J25,Getafe,Omar Alderete,Omar Alderete,1,5,-4
T23-24,J25,Real Madrid,Lucas Vázquez,Lucas Vázquez,2,6,-4
T23-24,J25,Real Madrid,Andriy Lunin,Andriy Lunin,4,8,-4
T23-24,J25,Rayo Vallecano,Álvaro García,Álvaro García,3,7,-4
T23-24,J25,Rayo Vallecano,Iván Balliu,Iván Balliu,0,4,-4
T23-24,J25,Rayo Vallecano,Stole Dimitrievski,Stole Dimitrievski,3,7,-4
T23-24,J25,Barcelona,Pedri,Pedri,2,6,-4
T24-25,J38,Celta Vigo,Vicente Guaita,Vicente Guaita,4,8,-4
T24-25,J38,Getafe,Christantus Uche,Christantus Uche,4,8,-4
T24-25,J38,Getafe,Juan Iglesias,Juan Iglesias,0,4,-4
T24-25,J38,Osasuna,Rubén García,Rubén García,1,5,-4
T24-25,J38,Osasuna,Flavien Boyomo,Flavien Boyomo,4,8,-4
T24-25,J38,Osasuna,Alejandro Catena,Alejandro Catena,8,12,-4
T24-25,J38,Osasuna,Sergio Herrera,Sergio Herrera,4,8,-4
T24-25,J38,Deportivo Alavés,Facundo Garcés,Facundo Garcés,3,7,-4
T24-25,J38,Deportivo Alavés,Antonio Sivera,Antonio Sivera,4,8,-4
T24-25,J38,Las Palmas,Marvin Park,Marvin Park,1,5,-4
T24-25,J38,Las Palmas,Mika Mármol,Mika Mármol,0,4,-4
T23-24,J17,Villarreal,Étienne Capoue,Étienne Capoue,1,5,-4
T23-24,J17,Villarreal,Dani Parejo,Dani Parejo,1,5,-4
T23-24,J17,Real Madrid,Jude Bellingham,Jude Bellingham,7,11,-4
T24-25,J25,Sevilla,Loïc Badé,Loïc Badé,2,6,-4
T24-25,J25,Sevilla,Ørjan Nyland,Ørjan Nyland,1,5,-4
T24-25,J25,Leganés,Yvan Neyou,Yvan Neyou,1,5,-4
T24-25,J25,Leganés,Seydouba Cisse,Seydouba Cisse,2,6,-4
T24-25,J25,Leganés,Renato Tapia,Renato Tapia,0,4,-4
T24-25,J25,Leganés,Matija Nastasić,Matija Nastasić,2,6,-4
T24-25,J25,Real Betis,Adrián,Adrián,3,7,-4
T23-24,J17,Real Madrid,Lucas Vázquez,Lucas Vázquez,6,10,-4
T23-24,J17,Real Madrid,Andriy Lunin,Andriy Lunin,2,6,-4
T23-24,J17,Cádiz,Iván Alejo,Iván Alejo,2,6,-4
T24-25,J38,Valencia,Diego López,Diego López,2,6,-4
T24-25,J38,Valencia,César Tárrega,César Tárrega,2,6,-4
T24-25,J38,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,4,8,-4
T24-25,J38,Real Betis,Natan,Natan,2,6,-4
T24-25,J38,Real Betis,Adrián,Adrián,3,7,-4
T24-25,J37,Valencia,André Almeida,André Almeida,3,7,-4
T24-25,J26,Real Valladolid,Adam Aznou,Adam Aznou,1,5,-4
T24-25,J26,Real Valladolid,Javi Sánchez,Javi Sánchez,3,7,-4
T23-24,J25,Celta Vigo,Luca De La Torre,Luca De La Torre,2,6,-4
T23-24,J25,Celta Vigo,Renato Tapia,Renato Tapia,1,5,-4
T23-24,J25,Las Palmas,Julián Araujo,Julián Araujo,-1,3,-4
T24-25,J26,Real Valladolid,Karl Hein,Karl Hein,4,8,-4
T24-25,J25,Mallorca,Johan Mojica,Johan Mojica,1,5,-4
T23-24,J18,Rayo Vallecano,Stole Dimitrievski,Stole Dimitrievski,3,7,-4
T23-24,J17,Deportivo Alavés,Ander Guevara,Ander Guevara,4,8,-4
T23-24,J17,Deportivo Alavés,Andoni Gorosabel,Andoni Gorosabel,1,5,-4
T23-24,J17,Deportivo Alavés,Rubén Duarte,Rubén Duarte,2,6,-4
T24-25,J37,Valencia,José Luis Gayà,José Luis Gayà,2,6,-4
T24-25,J37,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,4,8,-4
T24-25,J26,Celta Vigo,Fran Beltrán,Fran Beltrán,2,6,-4
T23-24,J25,Getafe,Omar Alderete,Omar Alderete,-1,3,-4
T23-24,J25,Getafe,Juan Iglesias,Juan Iglesias,1,5,-4
T23-24,J25,Getafe,David Soria,David Soria,4,8,-4
T24-25,J26,Las Palmas,Sandro Ramírez,Sandro Ramírez,5,9,-4
T24-25,J26,Las Palmas,Jasper Cillessen,Jasper Cillessen,4,8,-4
T24-25,J37,Real Madrid,Luka Modrić,Luka Modrić,8,12,-4
T24-25,J37,Sevilla,José Ángel Carmona,José Ángel Carmona,1,5,-4
T24-25,J37,Deportivo Alavés,Carles Aleñá,Carles Aleñá,5,9,-4
