Temporada,Jornada,Equipo_Nombre,Jugador_stats,Jugador_SofaScore,Stats_Reales,Puntos_Teoricos,Discrepancia
T25-26,J24,Celta Vigo,Marcos Alonso,Marcos Alonso,0,11,-11
T23-24,J3,Granada,Miguel Rubio,Miguel Rubio,0,11,-11
T24-25,J37,Real Betis,Giovani Lo Celso,Giovani Lo Celso,0,11,-11
T24-25,J37,Barcelona,Fermín López,Fermín López,0,11,-11
T24-25,J35,Leganés,Yan Diomande,Yan Diomande,0,11,-11
T23-24,J25,Girona FC,Eric García,Eric García,0,11,-11
T23-24,J25,Girona FC,Aleix García,Aleix García,0,11,-11
T24-25,J31,Athletic Club,Unai Simón,Unai Simón,0,11,-11
T23-24,J5,Villarreal,Filip Jørgensen,Filip Jørgensen,0,11,-11
T23-24,J5,Almería,Lucas Robertone,Lucas Robertone,0,11,-11
T23-24,J34,Osasuna,Johan Mojica,Johan Mojica,-1,10,-11
T24-25,J19,Leganés,Seydouba Cisse,Seydouba Cisse,0,11,-11
T24-25,J20,Real Valladolid,Javi Sánchez,Javi Sánchez,1,12,-11
T24-25,J20,Girona FC,Arnau Martínez,Arnau Martínez,0,11,-11
T25-26,J22,Real Betis,Álvaro Valles,Álvaro Valles,2,13,-11
T25-26,J22,Valencia,Luis Rioja,Luis Rioja,0,11,-11
T23-24,J33,Barcelona,Ronald Araújo,Ronald Araújo,0,11,-11
T23-24,J33,Valencia,Pepelu,Pepelu,0,11,-11
T24-25,J20,Celta Vigo,Vicente Guaita,Vicente Guaita,0,11,-11
T25-26,J21,Levante UD,Jeremy Toljan,Jeremy Toljan,1,12,-11
T25-26,J2,Real Oviedo,Aarón Escandell,Aarón Escandell,0,11,-11
T25-26,J2,Espanyol,Javi Puado,Javi Puado,2,13,-11
T25-26,J14,Osasuna,Flavien Boyomo,Flavien Boyomo,0,11,-11
T23-24,J18,Mallorca,Matija Nastasić,Matija Nastasić,2,13,-11
T24-25,J20,Las Palmas,Jasper Cillessen,Jasper Cillessen,0,11,-11
T25-26,J6,Valencia,Julen Agirrezabala,Julen Agirrezabala,0,11,-11
T25-26,J6,Villarreal,Sergi Cardona,Sergi Cardona,0,11,-11
T25-26,J16,Elche,Iñaki Peña,Iñaki Peña,0,11,-11
T24-25,J28,Sevilla,Ørjan Nyland,Ørjan Nyland,1,12,-11
T25-26,J20,Mallorca,Leo Román,Leo Román,0,11,-11
T25-26,J5,Villarreal,Pape Gueye,Pape Gueye,0,11,-11
T23-24,J36,Las Palmas,Alex Suárez,Alex Suárez,0,11,-11
T25-26,J24,Real Madrid,Trent Alexander-Arnold,Trent Alexander-Arnold,0,11,-11
T23-24,J4,Almería,Sergio Akieme,Sergio Akieme,0,11,-11
T23-24,J14,Athletic Club,Iñaki Williams,Iñaki Williams,2,13,-11
T24-25,J3,Getafe,Diego Rico,Diego Rico,0,11,-11
T24-25,J15,Osasuna,Jesús Areso,Jesús Areso,1,12,-11
T24-25,J15,Leganés,Marko Dmitrović,Marko Dmitrović,0,11,-11
T25-26,J24,Atlético Madrid,Jan Oblak,Jan Oblak,0,11,-11
T24-25,J38,Villarreal,Logan Costa,Logan Costa,0,11,-11
T24-25,J38,Sevilla,Suso,Suso,0,11,-11
T25-26,J15,Real Betis,Antony,Antony,0,11,-11
T23-24,J31,Mallorca,Predrag Rajković,Predrag Rajković,0,11,-11
T24-25,J24,Deportivo Alavés,Carles Aleñá,Carles Aleñá,0,11,-11
T24-25,J10,Leganés,Yvan Neyou,Yvan Neyou,1,12,-11
T24-25,J10,Valencia,Pepelu,Pepelu,0,11,-11
T23-24,J8,Almería,Luís Maximiano,Luís Maximiano,0,11,-11
T25-26,J19,Levante UD,Adrián de la Fuente,Adrián de la Fuente,1,12,-11
T24-25,J29,Real Madrid,Jude Bellingham,Jude Bellingham,0,11,-11
T23-24,J27,Real Madrid,Vinicius Júnior,Vinicius Júnior,0,11,-11
T23-24,J21,Girona FC,Viktor Tsygankov,Viktor Tsygankov,0,11,-11
T25-26,J24,Real Betis,Antony,Antony,3,14,-11
T23-24,J16,Villarreal,Alejandro Baena,Alejandro Baena,0,11,-11
T23-24,J16,Real Betis,Aitor Ruibal,Aitor Ruibal,1,12,-11
T23-24,J15,Celta Vigo,Jonathan Bamba,Jonathan Bamba,0,11,-11
T25-26,J12,Atlético Madrid,Julián Alvarez,Julián Alvarez,0,11,-11
T25-26,J12,Levante UD,Mathew Ryan,Mathew Ryan,0,11,-11
T25-26,J18,Girona FC,Vitor Reis,Vitor Reis,0,11,-11
T24-25,J35,Sevilla,Nemanja Gudelj,Nemanja Gudelj,0,11,-11
T25-26,J8,Getafe,Luis Milla,Luis Milla,0,11,-11
T23-24,J13,Athletic Club,Nico Williams,Nico Williams,1,12,-11
T23-24,J33,Las Palmas,Álvaro Valles,Álvaro Valles,0,11,-11
T23-24,J5,Granada,Ignasi Miquel,Ignasi Miquel,0,11,-11
T23-24,J13,Real Sociedad,Aritz Elustondo,Aritz Elustondo,0,11,-11
T25-26,J21,Girona FC,Vitor Reis,Vitor Reis,0,11,-11
T25-26,J1,Villarreal,Nicolas Pépé,Nicolas Pépé,4,15,-11
T25-26,J1,Deportivo Alavés,Nahuel Tenaglia,Nahuel Tenaglia,2,13,-11
T25-26,J14,Valencia,Diego López,Diego López,0,11,-11
T23-24,J20,Mallorca,Cyle Larin,Cyle Larin,0,11,-11
T23-24,J20,Sevilla,Suso,Suso,0,11,-11
T23-24,J6,Villarreal,Alejandro Baena,Alejandro Baena,0,11,-11
T24-25,J35,Celta Vigo,Ilaix Moriba,Ilaix Moriba,1,12,-11
T24-25,J32,Villarreal,Sergi Cardona,Sergi Cardona,1,12,-11
T25-26,J25,Athletic Club,Aymeric Laporte,Aymeric Laporte,0,11,-11
T24-25,J5,Deportivo Alavés,Nahuel Tenaglia,Nahuel Tenaglia,0,11,-11
T24-25,J23,Villarreal,Alejandro Baena,Alejandro Baena,4,15,-11
T25-26,J27,Real Madrid,Federico Valverde,Federico Valverde,0,11,-11
T24-25,J8,Osasuna,Bryan Zaragoza,Bryan Zaragoza,1,12,-11
T23-24,J2,Real Madrid,Toni Kroos,Toni Kroos,1,12,-11
T24-25,J10,Celta Vigo,Óscar Mingueza,Óscar Mingueza,0,11,-11
T24-25,J8,Las Palmas,Dinko Horkaš,Dinko Horkaš,1,12,-11
T25-26,J10,Real Betis,Héctor Bellerín,Héctor Bellerín,0,11,-11
T23-24,J13,Atlético Madrid,Axel Witsel,Axel Witsel,1,11,-10
T23-24,J14,Almería,Chumi,Chumi,0,10,-10
T24-25,J5,Real Valladolid,Karl Hein,Karl Hein,0,10,-10
T25-26,J27,Atlético Madrid,José María Giménez,José María Giménez,1,11,-10
T23-24,J1,Granada,Samu Aghehowa,Samu Aghehowa,0,10,-10
T24-25,J10,Osasuna,Lucas Torró,Lucas Torró,0,10,-10
T25-26,J26,Real Betis,Álvaro Fidalgo,Álvaro Fidalgo,0,10,-10
T25-26,J26,Girona FC,Axel Witsel,Axel Witsel,0,10,-10
T24-25,J9,Girona FC,Yáser Asprilla,Yáser Asprilla,3,13,-10
T25-26,J9,Barcelona,Frenkie de Jong,Frenkie de Jong,1,11,-10
T24-25,J33,Valencia,Luis Rioja,Luis Rioja,2,12,-10
T24-25,J33,Villarreal,Luiz Júnior,Luiz Júnior,0,10,-10
T23-24,J9,Sevilla,Djibril Sow,Djibril Sow,0,10,-10
T25-26,J18,Real Madrid,Raúl Asencio,Raúl Asencio,2,12,-10
T24-25,J34,Leganés,Julián Chicco,Julián Chicco,0,10,-10
T25-26,J8,Barcelona,Pedri,Pedri,0,10,-10
T25-26,J8,Real Betis,Ricardo Rodríguez,Ricardo Rodríguez,1,11,-10
T25-26,J8,Celta Vigo,Marcos Alonso,Marcos Alonso,1,11,-10
T23-24,J14,Real Sociedad,Hamari Traoré,Hamari Traoré,0,10,-10
T24-25,J9,Deportivo Alavés,Antonio Sivera,Antonio Sivera,0,10,-10
T23-24,J32,Almería,Jonathan Viera,Jonathan Viera,0,10,-10
T23-24,J32,Almería,Anthony Lozano,Anthony Lozano,0,10,-10
T25-26,J14,Girona FC,Azzedine Ounahi,Azzedine Ounahi,0,10,-10
T23-24,J20,Villarreal,Ilias Akhomach,Ilias Akhomach,0,10,-10
T23-24,J19,Atlético Madrid,Antoine Griezmann,Antoine Griezmann,0,10,-10
T23-24,J19,Atlético Madrid,Jan Oblak,Jan Oblak,0,10,-10
T23-24,J6,Mallorca,Sergi Darder,Sergi Darder,0,10,-10
T23-24,J6,Mallorca,Vedat Muriqi,Vedat Muriqi,0,10,-10
T23-24,J30,Villarreal,Filip Jørgensen,Filip Jørgensen,0,10,-10
T23-24,J20,Real Betis,Isco,Isco,3,13,-10
T25-26,J14,Real Madrid,Kylian Mbappé,Kylian Mbappé,0,10,-10
T25-26,J1,Levante UD,Jeremy Toljan,Jeremy Toljan,0,10,-10
T23-24,J20,Real Sociedad,Igor Zubeldia,Igor Zubeldia,0,10,-10
T25-26,J21,Mallorca,Leo Román,Leo Román,0,10,-10
T23-24,J6,Cádiz,Jeremías Ledesma,Jeremías Ledesma,0,10,-10
T25-26,J21,Real Oviedo,Aarón Escandell,Aarón Escandell,0,10,-10
T23-24,J19,Villarreal,Filip Jørgensen,Filip Jørgensen,-1,9,-10
T25-26,J2,Real Madrid,Arda Güler,Arda Güler,4,14,-10
T24-25,J20,Osasuna,Rubén García,Rubén García,0,10,-10
T25-26,J22,Barcelona,Frenkie de Jong,Frenkie de Jong,3,13,-10
T25-26,J15,Real Betis,Abdessamad Ezzalzouli,Abdessamad Ezzalzouli,0,10,-10
T25-26,J15,Barcelona,Lamine Yamal,Lamine Yamal,2,12,-10
T25-26,J22,Deportivo Alavés,Jon Pacheco,Jon Pacheco,0,10,-10
T25-26,J22,Osasuna,Victor Muñoz,Victor Muñoz,0,10,-10
T24-25,J22,Real Betis,Isco,Isco,0,10,-10
T23-24,J33,Almería,Adrián Embarba,Adrián Embarba,0,10,-10
T23-24,J6,Girona FC,Iván Martín,Iván Martín,2,12,-10
T23-24,J32,Barcelona,Marc-André Ter Stegen,Marc-André Ter Stegen,0,10,-10
T23-24,J32,Rayo Vallecano,Josep Chavarría,Josep Chavarría,1,11,-10
T24-25,J22,Las Palmas,Mika Mármol,Mika Mármol,0,10,-10
T23-24,J11,Rayo Vallecano,Florian Lejeune,Florian Lejeune,0,10,-10
T25-26,J2,Real Sociedad,Ander Barrenetxea,Ander Barrenetxea,0,10,-10
T24-25,J19,Deportivo Alavés,Antonio Blanco,Antonio Blanco,0,10,-10
T24-25,J19,Sevilla,Nemanja Gudelj,Nemanja Gudelj,1,11,-10
T23-24,J34,Cádiz,Jeremías Ledesma,Jeremías Ledesma,0,10,-10
T23-24,J5,Las Palmas,Álvaro Valles,Álvaro Valles,1,11,-10
T24-25,J20,Mallorca,Dominik Greif,Dominik Greif,0,10,-10
T24-25,J21,Villarreal,Luiz Júnior,Luiz Júnior,1,11,-10
T24-25,J21,Sevilla,Djibril Sow,Djibril Sow,0,10,-10
T23-24,J5,Osasuna,Ante Budimir,Ante Budimir,0,10,-10
T23-24,J33,Sevilla,Marcos Acuña,Marcos Acuña,2,12,-10
T23-24,J33,Real Betis,Isco,Isco,1,11,-10
T24-25,J20,Athletic Club,Daniel Vivian,Daniel Vivian,2,12,-10
T23-24,J29,Celta Vigo,Jonathan Bamba,Jonathan Bamba,0,10,-10
T24-25,J24,Las Palmas,Viti Rozada,Viti Rozada,0,10,-10
T24-25,J25,Osasuna,Sergio Herrera,Sergio Herrera,0,10,-10
T24-25,J25,Valencia,José Luis Gayà,José Luis Gayà,1,11,-10
T24-25,J25,Real Valladolid,Karl Hein,Karl Hein,0,10,-10
T25-26,J23,Elche,André Silva,André Silva,0,10,-10
T25-26,J3,Real Madrid,Vinicius Júnior,Vinicius Júnior,1,11,-10
T25-26,J13,Sevilla,Gabriel Suazo,Gabriel Suazo,0,10,-10
T25-26,J3,Mallorca,Pablo Torre,Pablo Torre,0,10,-10
T23-24,J18,Barcelona,İlkay Gündoğan,İlkay Gündoğan,0,10,-10
T23-24,J5,Getafe,José Ángel Carmona,José Ángel Carmona,0,10,-10
T24-25,J38,Real Betis,Antony,Antony,2,12,-10
T23-24,J21,Cádiz,Robert Navarro,Robert Navarro,0,10,-10
T23-24,J20,Getafe,David Soria,David Soria,0,10,-10
T24-25,J38,Deportivo Alavés,Carlos Vicente,Carlos Vicente,3,13,-10
T24-25,J26,Real Valladolid,Raúl Moro,Raúl Moro,1,11,-10
T24-25,J26,Celta Vigo,Vicente Guaita,Vicente Guaita,0,10,-10
T23-24,J7,Getafe,Mason Greenwood,Mason Greenwood,0,10,-10
T23-24,J7,Villarreal,Dani Parejo,Dani Parejo,0,10,-10
T24-25,J20,Real Madrid,Brahim Díaz,Brahim Díaz,2,12,-10
T24-25,J20,Real Madrid,Fran García,Fran García,2,12,-10
T24-25,J18,Sevilla,Dodi Lukebakio,Dodi Lukebakio,0,10,-10
T24-25,J18,Leganés,Dani Raba,Dani Raba,0,10,-10
T23-24,J35,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,1,11,-10
T23-24,J35,Athletic Club,Iñaki Williams,Iñaki Williams,0,10,-10
T23-24,J35,Osasuna,Johan Mojica,Johan Mojica,0,10,-10
T23-24,J35,Osasuna,Jesús Areso,Jesús Areso,0,10,-10
T24-25,J18,Athletic Club,Iñaki Williams,Iñaki Williams,1,11,-10
T24-25,J18,Deportivo Alavés,Carlos Martín,Carlos Martín,0,10,-10
T25-26,J4,Celta Vigo,Ionuț Radu,Ionuț Radu,1,11,-10
T24-25,J27,Las Palmas,Jasper Cillessen,Jasper Cillessen,2,12,-10
T23-24,J29,Girona FC,Daley Blind,Daley Blind,0,10,-10
T24-25,J26,Valencia,Diego López,Diego López,0,10,-10
T23-24,J21,Osasuna,Raúl García de Haro,Raúl García de Haro,0,10,-10
T25-26,J13,Elche,Aleix Febas,Aleix Febas,0,10,-10
T25-26,J4,Real Sociedad,Sergio Gómez,Sergio Gómez,0,10,-10
T23-24,J35,Villarreal,Yerson Mosquera,Yerson Mosquera,2,12,-10
T23-24,J36,Sevilla,Ørjan Nyland,Ørjan Nyland,0,10,-10
T24-25,J16,Atlético Madrid,Marcos Llorente,Marcos Llorente,0,10,-10
T23-24,J18,Atlético Madrid,Mario Hermoso,Mario Hermoso,0,10,-10
T23-24,J12,Girona FC,Aleix García,Aleix García,0,10,-10
T25-26,J4,Mallorca,Sergi Darder,Sergi Darder,0,10,-10
T23-24,J35,Almería,Luís Maximiano,Luís Maximiano,0,10,-10
T24-25,J17,Real Betis,Abdessamad Ezzalzouli,Abdessamad Ezzalzouli,0,10,-10
T24-25,J17,Barcelona,Jules Koundé,Jules Koundé,0,10,-10
T23-24,J21,Real Madrid,Vinicius Júnior,Vinicius Júnior,0,10,-10
T23-24,J10,Villarreal,Filip Jørgensen,Filip Jørgensen,0,10,-10
T24-25,J37,Getafe,Mauro Arambarri,Mauro Arambarri,0,10,-10
T23-24,J21,Osasuna,Pablo Ibáñez,Pablo Ibáñez,1,11,-10
T24-25,J27,Getafe,Diego Rico,Diego Rico,0,10,-10
T23-24,J7,Real Betis,Claudio Bravo,Claudio Bravo,0,10,-10
T23-24,J7,Las Palmas,Julián Araujo,Julián Araujo,0,10,-10
T23-24,J35,Sevilla,Sergio Ramos,Sergio Ramos,1,11,-10
T23-24,J21,Getafe,David Soria,David Soria,0,10,-10
T23-24,J28,Osasuna,Sergio Herrera,Sergio Herrera,0,10,-10
T23-24,J8,Rayo Vallecano,Álvaro García,Álvaro García,0,10,-10
T25-26,J13,Real Sociedad,Jon Gorrotxategi,Jon Gorrotxategi,2,12,-10
T23-24,J17,Valencia,Pepelu,Pepelu,0,10,-10
T25-26,J5,Sevilla,Odysseas Vlachodimos,Odysseas Vlachodimos,0,10,-10
T23-24,J17,Atlético Madrid,Jan Oblak,Jan Oblak,0,10,-10
T23-24,J4,Real Madrid,Jude Bellingham,Jude Bellingham,1,11,-10
T24-25,J28,Real Sociedad,Martín Zubimendi,Martín Zubimendi,0,10,-10
T25-26,J20,Real Oviedo,Haissem Hassan,Haissem Hassan,0,10,-10
T25-26,J20,Real Oviedo,Federico Viñas,Federico Viñas,0,10,-10
T23-24,J28,Celta Vigo,Vicente Guaita,Vicente Guaita,0,10,-10
T23-24,J35,Getafe,David Soria,David Soria,0,10,-10
T23-24,J35,Celta Vigo,Vicente Guaita,Vicente Guaita,0,10,-10
T23-24,J35,Real Betis,Ayoze Pérez,Ayoze Pérez,0,10,-10
T23-24,J36,Girona FC,Aleix García,Aleix García,1,11,-10
T23-24,J37,Mallorca,Antonio Raíllo,Antonio Raíllo,0,10,-10
T24-25,J15,Celta Vigo,Óscar Mingueza,Óscar Mingueza,0,10,-10
T23-24,J36,Granada,Marc Martínez,Marc Martínez,0,10,-10
T23-24,J36,Celta Vigo,Damián Rodríguez,Damián Rodríguez,0,10,-10
T24-25,J16,Osasuna,Alejandro Catena,Alejandro Catena,0,10,-10
T23-24,J16,Barcelona,Pedri,Pedri,0,10,-10
T23-24,J16,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,1,11,-10
T23-24,J16,Athletic Club,Iñaki Williams,Iñaki Williams,1,11,-10
T25-26,J6,Levante UD,Mathew Ryan,Mathew Ryan,0,10,-10
T23-24,J37,Atlético Madrid,Samuel Lino,Samuel Lino,0,10,-10
T23-24,J4,Real Sociedad,Hamari Traoré,Hamari Traoré,0,10,-10
T24-25,J15,Villarreal,Diego Conde,Diego Conde,0,10,-10
T23-24,J21,Sevilla,Adrià Pedrosa,Adrià Pedrosa,0,10,-10
T24-25,J37,Barcelona,Eric García,Eric García,0,10,-10
T24-25,J37,Villarreal,Santi Comesaña,Santi Comesaña,1,11,-10
T25-26,J16,Osasuna,Sergio Herrera,Sergio Herrera,0,10,-10
T23-24,J12,Villarreal,Étienne Capoue,Étienne Capoue,0,10,-10
T25-26,J12,Atlético Madrid,Marcos Llorente,Marcos Llorente,1,11,-10
T25-26,J6,Barcelona,Ronald Araújo,Ronald Araújo,2,12,-10
T23-24,J38,Cádiz,David Gil,David Gil,-2,8,-10
T24-25,J14,Barcelona,Robert Lewandowski,Robert Lewandowski,0,10,-10
T23-24,J27,Las Palmas,Munir El Haddadi,Munir El Haddadi,2,12,-10
T24-25,J29,Sevilla,Ruben Vargas,Ruben Vargas,0,10,-10
T24-25,J30,Real Madrid,Jude Bellingham,Jude Bellingham,0,10,-10
T24-25,J29,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,0,10,-10
T23-24,J38,Villarreal,Pepe Reina,Pepe Reina,0,10,-10
T24-25,J14,Villarreal,Yéremy Pino,Yéremy Pino,0,10,-10
T23-24,J37,Villarreal,Yerson Mosquera,Yerson Mosquera,0,10,-10
T24-25,J15,Villarreal,Thierno Barry,Thierno Barry,0,10,-10
T24-25,J15,Villarreal,Alejandro Baena,Alejandro Baena,0,10,-10
T24-25,J15,Girona FC,Donny van de Beek,Donny van de Beek,0,10,-10
T23-24,J37,Mallorca,Giovanni González,Giovanni González,1,11,-10
T24-25,J13,Real Madrid,Raúl Asencio,Raúl Asencio,0,10,-10
T23-24,J3,Sevilla,Nemanja Gudelj,Nemanja Gudelj,0,10,-10
T23-24,J3,Cádiz,Luis Hernández,Luis Hernández,2,12,-10
T23-24,J3,Granada,José Callejón,José Callejón,0,10,-10
T23-24,J10,Real Madrid,Daniel Carvajal,Daniel Carvajal,2,12,-10
T25-26,J16,Real Madrid,Jude Bellingham,Jude Bellingham,0,10,-10
T25-26,J17,Mallorca,Samú Costa,Samú Costa,1,11,-10
T24-25,J29,Girona FC,Daley Blind,Daley Blind,0,10,-10
T24-25,J29,Girona FC,Arnaut Danjuma,Arnaut Danjuma,0,10,-10
T24-25,J29,Real Betis,Youssouf Sabaly,Youssouf Sabaly,1,11,-10
T23-24,J27,Cádiz,Javier Hernández,Javier Hernández,0,10,-10
T23-24,J27,Getafe,Nemanja Maksimović,Nemanja Maksimović,0,10,-10
T24-25,J13,Barcelona,Iñaki Peña,Iñaki Peña,0,10,-10
T24-25,J13,Valencia,Diego López,Diego López,1,11,-10
T24-25,J14,Deportivo Alavés,Antonio Sivera,Antonio Sivera,0,10,-10
T25-26,J6,Real Oviedo,Alberto Reina,Alberto Reina,0,10,-10
T24-25,J1,Leganés,Javier Hernández,Javier Hernández,2,12,-10
T24-25,J1,Valencia,Diego López,Diego López,0,10,-10
T24-25,J1,Barcelona,Lamine Yamal,Lamine Yamal,0,10,-10
T24-25,J1,Las Palmas,Javier Muñoz,Javier Muñoz,0,10,-10
T24-25,J1,Las Palmas,Álex Muñoz,Álex Muñoz,0,10,-10
T24-25,J13,Las Palmas,Sandro Ramírez,Sandro Ramírez,0,10,-10
T25-26,J7,Valencia,Luis Rioja,Luis Rioja,0,10,-10
T23-24,J9,Granada,André Ferreira,André Ferreira,0,10,-10
T24-25,J36,Real Madrid,Jacobo Ramón,Jacobo Ramón,3,13,-10
T24-25,J36,Real Madrid,Kylian Mbappé,Kylian Mbappé,3,13,-10
T25-26,J19,Valencia,Pepelu,Pepelu,1,11,-10
T24-25,J30,Leganés,Dani Raba,Dani Raba,0,10,-10
T23-24,J13,Celta Vigo,Iago Aspas,Iago Aspas,0,10,-10
T25-26,J11,Barcelona,Fermín López,Fermín López,3,13,-10
T25-26,J11,Mallorca,Lucas Bergström,Lucas Bergström,0,10,-10
T25-26,J7,Real Sociedad,Álex Remiro,Álex Remiro,1,11,-10
T23-24,J13,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,1,11,-10
T25-26,J11,Deportivo Alavés,Lucas Boyé,Lucas Boyé,2,12,-10
T23-24,J13,Athletic Club,Oihan Sancet,Oihan Sancet,2,12,-10
T25-26,J8,Athletic Club,Jesús Areso,Jesús Areso,0,10,-10
T24-25,J2,Sevilla,Dodi Lukebakio,Dodi Lukebakio,0,10,-10
T23-24,J2,Granada,André Ferreira,André Ferreira,0,10,-10
T24-25,J1,Atlético Madrid,Marcos Llorente,Marcos Llorente,0,10,-10
T24-25,J35,Mallorca,Omar Mascarell,Omar Mascarell,2,12,-10
T24-25,J35,Real Valladolid,Cenk Özkaçar,Cenk Özkaçar,1,11,-10
T24-25,J35,Leganés,Marko Dmitrović,Marko Dmitrović,0,10,-10
T24-25,J31,Real Sociedad,Jon Martin,Jon Martin,0,10,-10
T23-24,J26,Villarreal,Raúl Albiol,Raúl Albiol,1,11,-10
T24-25,J1,Getafe,Luis Milla,Luis Milla,0,10,-10
T24-25,J13,Celta Vigo,Javi Rodríguez,Javi Rodríguez,1,11,-10
T24-25,J13,Athletic Club,Óscar de Marcos,Óscar de Marcos,0,10,-10
T23-24,J38,Deportivo Alavés,Carlos Vicente,Carlos Vicente,2,12,-10
T24-25,J12,Leganés,Renato Tapia,Renato Tapia,0,10,-10
T24-25,J1,Real Madrid,Vinicius Júnior,Vinicius Júnior,0,10,-10
T25-26,J26,Athletic Club,Unai Simón,Unai Simón,1,11,-10
T25-26,J26,Villarreal,Santiago Mouriño,Santiago Mouriño,0,10,-10
T24-25,J10,Getafe,Luis Milla,Luis Milla,1,11,-10
T24-25,J10,Valencia,César Tárrega,César Tárrega,0,10,-10
T24-25,J2,Real Valladolid,Karl Hein,Karl Hein,0,10,-10
T24-25,J32,Real Madrid,Federico Valverde,Federico Valverde,5,15,-10
T24-25,J31,Real Valladolid,Javi Sánchez,Javi Sánchez,0,10,-10
T23-24,J25,Real Madrid,Federico Valverde,Federico Valverde,0,10,-10
T23-24,J8,Celta Vigo,Jonathan Bamba,Jonathan Bamba,0,10,-10
T25-26,J19,Atlético Madrid,Alejandro Baena,Alejandro Baena,0,10,-10
T25-26,J19,Atlético Madrid,Nahuel Molina,Nahuel Molina,0,10,-10
T23-24,J8,Real Betis,Assane Diao,Assane Diao,0,10,-10
T24-25,J32,Barcelona,Wojciech Szczęsny,Wojciech Szczęsny,0,10,-10
T24-25,J32,Barcelona,Iñigo Martínez,Iñigo Martínez,0,10,-10
T24-25,J4,Real Valladolid,Karl Hein,Karl Hein,-1,9,-10
T24-25,J10,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,0,10,-10
T24-25,J3,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,0,10,-10
T24-25,J3,Real Madrid,Vinicius Júnior,Vinicius Júnior,1,11,-10
T23-24,J9,Real Betis,Claudio Bravo,Claudio Bravo,0,10,-10
T25-26,J17,Espanyol,Carlos Romero,Carlos Romero,2,12,-10
T25-26,J17,Athletic Club,Álex Berenguer,Álex Berenguer,0,10,-10
T24-25,J34,Real Betis,Giovani Lo Celso,Giovani Lo Celso,2,12,-10
T23-24,J23,Las Palmas,Sandro Ramírez,Sandro Ramírez,0,10,-10
T23-24,J25,Celta Vigo,Iago Aspas,Iago Aspas,0,10,-10
T23-24,J25,Celta Vigo,Óscar Mingueza,Óscar Mingueza,0,10,-10
T25-26,J18,Real Oviedo,Aarón Escandell,Aarón Escandell,0,10,-10
T25-26,J18,Mallorca,Vedat Muriqi,Vedat Muriqi,0,10,-10
T23-24,J2,Cádiz,Jeremías Ledesma,Jeremías Ledesma,1,11,-10
T24-25,J3,Barcelona,Lamine Yamal,Lamine Yamal,0,10,-10
T25-26,J8,Sevilla,José Ángel Carmona,José Ángel Carmona,2,12,-10
T25-26,J27,Levante UD,Víctor García,Víctor García,0,10,-10
T24-25,J6,Sevilla,Saúl Ñíguez,Saúl Ñíguez,0,10,-10
T23-24,J13,Real Betis,Ayoze Pérez,Ayoze Pérez,1,11,-10
T23-24,J14,Granada,André Ferreira,André Ferreira,0,10,-10
T23-24,J9,Celta Vigo,Jonathan Bamba,Jonathan Bamba,0,10,-10
T23-24,J24,Mallorca,Dani Rodríguez,Dani Rodríguez,0,10,-10
T24-25,J33,Espanyol,Javi Puado,Javi Puado,2,12,-10
T24-25,J33,Real Valladolid,Raúl Moro,Raúl Moro,0,10,-10
T23-24,J9,Rayo Vallecano,Óscar Valentín,Óscar Valentín,2,12,-10
T23-24,J9,Villarreal,Filip Jørgensen,Filip Jørgensen,0,10,-10
T25-26,J18,Elche,Martim Neto,Martim Neto,0,10,-10
T23-24,J13,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,0,10,-10
T25-26,J11,Espanyol,Carlos Romero,Carlos Romero,1,11,-10
T25-26,J11,Sevilla,Gabriel Suazo,Gabriel Suazo,0,10,-10
T23-24,J13,Granada,Carlos Neva,Carlos Neva,0,10,-10
T24-25,J5,Deportivo Alavés,Tomás Conechny,Tomás Conechny,0,10,-10
T24-25,J23,Real Betis,Antony,Antony,0,10,-10
T24-25,J23,Real Betis,Isco,Isco,0,10,-10
T25-26,J21,Real Betis,Pau López,Pau López,1,11,-10
T25-26,J9,Osasuna,Sergio Herrera,Sergio Herrera,1,11,-10
T23-24,J1,Athletic Club,Unai Simón,Unai Simón,0,10,-10
T25-26,J27,Villarreal,Luiz Júnior,Luiz Júnior,1,11,-10
T25-26,J10,Real Madrid,Thibaut Courtois,Thibaut Courtois,1,11,-10
T25-26,J10,Barcelona,Fermín López,Fermín López,0,10,-10
T25-26,J27,Valencia,Eray Cömert,Eray Cömert,0,10,-10
T24-25,J6,Osasuna,Aimar Oroz,Aimar Oroz,2,12,-10
T24-25,J6,Las Palmas,Alberto Moleiro,Alberto Moleiro,1,11,-10
T23-24,J24,Real Sociedad,Javi Galán,Javi Galán,0,10,-10
T24-25,J34,Osasuna,Aimar Oroz,Aimar Oroz,0,10,-10
T24-25,J34,Las Palmas,Sandro Ramírez,Sandro Ramírez,0,10,-10
T25-26,J27,Osasuna,Victor Muñoz,Victor Muñoz,0,10,-10
